year,month,day,variety,lte,site,meanC,date
2013,Mar,21,Cabernet Sauvignon,-16.7,"Osoyoos, southeast ",7.4,2013-03-21
2013,Mar,21,Cabernet Sauvignon,-19.5,Black Sage,7.4,2013-03-21
2013,Mar,21,Chardonnay,-16.5,"Osoyoos, southeast ",7.4,2013-03-21
2013,Mar,21,Chardonnay,-15.8,Black Sage,7.4,2013-03-21
2013,Mar,21,Chardonnay,-14.8,Naramata Bench,7.4,2013-03-21
2013,Mar,21,Chardonnay,-16.5,"OK Falls, east",7.4,2013-03-21
2013,Mar,21,Merlot,-18.6,"Osoyoos, northeast",7.4,2013-03-21
2013,Mar,21,Merlot,-17.2,Black Sage,7.4,2013-03-21
2013,Mar,21,Pinot blanc,-17.6,Black Sage,7.4,2013-03-21
2013,Mar,21,Pinot blanc,-16.9,"Oliver, east",7.4,2013-03-21
2013,Mar,21,Pinot gris,-17.8,Black Sage,7.4,2013-03-21
2013,Mar,21,Pinot gris,-18.8,"Oliver, east",7.4,2013-03-21
2013,Mar,21,Pinot gris,-14.8,Naramata Bench,7.4,2013-03-21
2013,Mar,21,Pinot gris,-15,"OK Falls, east",7.4,2013-03-21
2013,Mar,21,Pinot gris,-17.3,"Oliver, east",7.4,2013-03-21
2013,Mar,21,Chardonnay,-16.9,"Oliver, east",7.4,2013-03-21
2013,Mar,21,Gewurztraminer,-14,"OK Falls, west",7.4,2013-03-21
2013,Mar,21,Gewurztraminer,-15.5,"Oliver, east",7.4,2013-03-21
2013,Mar,21,Merlot,-15,"Oliver, west",7.4,2013-03-21
2013,Mar,21,Riesling,-15.5,West Kelowna,7.4,2013-03-21
2013,Mar,21,Riesling,-20.3,"Oliver, east",7.4,2013-03-21
2013,Mar,21,Sauvignon blanc,-15,Black Sage,7.4,2013-03-21
2013,Mar,21,Sauvignon blanc,-17.1,"Oliver, east",7.4,2013-03-21
2013,Mar,21,Sauvignon blanc,-16.9,"Oliver, east",7.4,2013-03-21
2013,Mar,21,Shiraz,-15.5,"Osoyoos, southeast ",7.4,2013-03-21
2013,Mar,21,Shiraz,-16.8,Black Sage,7.4,2013-03-21
2013,Mar,21,Shiraz,-14.9,"Osoyoos, northeast",7.4,2013-03-21
2013,Mar,21,Shiraz,-16.1,"Osoyoos, northeast",7.4,2013-03-21
2013,Mar,21,Pinot noir,-17.9,Black Sage,7.4,2013-03-21
2013,Mar,21,Pinot noir,-15.7,Kelowna,7.4,2013-03-21
2013,Mar,21,Pinot noir,-17.7,"Osoyoos, northeast",7.4,2013-03-21
2013,Mar,21,Riesling,-16.8,Black Sage,7.4,2013-03-21
2013,Mar,21,Cabernet Franc,-14,Black Sage,7.4,2013-03-21
2013,Mar,21,Cabernet Franc,-18.2,"Oliver, east",7.4,2013-03-21
2013,Apr,3,Chardonnay,-11,"OK Falls, east",11.6,2013-04-03
2013,Apr,3,Chardonnay,-9.7,"Oliver, east",11.6,2013-04-03
2013,Apr,3,Gewurztraminer,-7.9,"OK Falls, west",11.6,2013-04-03
2013,Apr,3,Gewurztraminer,-8.2,"Oliver, east",11.6,2013-04-03
2013,Apr,3,Merlot,-11.2,"Oliver, west",11.6,2013-04-03
2013,Apr,3,Merlot,-10.7,"Osoyoos, northeast",11.6,2013-04-03
2013,Apr,3,Merlot,-8.9,Black Sage,11.6,2013-04-03
2013,Apr,3,Pinot blanc,-10.7,Black Sage,11.6,2013-04-03
2013,Apr,3,Pinot blanc,-8.7,"Oliver, east",11.6,2013-04-03
2013,Apr,3,Pinot gris,-10.9,Black Sage,11.6,2013-04-03
2013,Apr,3,Pinot gris,-10.7,"Oliver, east",11.6,2013-04-03
2013,Apr,3,Pinot gris,-9.3,Naramata Bench,11.6,2013-04-03
2013,Apr,3,Pinot gris,-10,"OK Falls, east",11.6,2013-04-03
2013,Apr,3,Pinot gris,-9.8,"Oliver, east",11.6,2013-04-03
2013,Apr,3,Pinot noir,-10.6,Black Sage,11.6,2013-04-03
2013,Apr,3,Pinot noir,-10.7,Kelowna,11.6,2013-04-03
2013,Apr,3,Pinot noir,-11.6,"Osoyoos, northeast",11.6,2013-04-03
2013,Apr,3,Riesling,-12.6,Black Sage,11.6,2013-04-03
2013,Apr,3,Riesling,-9.3,West Kelowna,11.6,2013-04-03
2013,Apr,3,Riesling,-11,"Oliver, east",11.6,2013-04-03
2013,Apr,3,Sauvignon blanc,-8.8,Black Sage,11.6,2013-04-03
2013,Apr,3,Sauvignon blanc,-9.2,"Oliver, east",11.6,2013-04-03
2013,Apr,3,Sauvignon blanc,-9.7,"Oliver, east",11.6,2013-04-03
2013,Apr,3,Shiraz,-12.6,"Osoyoos, southeast ",11.6,2013-04-03
2013,Apr,3,Shiraz,-12.3,Black Sage,11.6,2013-04-03
2013,Apr,3,Shiraz,-9.6,"Osoyoos, northeast",11.6,2013-04-03
2013,Apr,3,Shiraz,-9.6,"Osoyoos, northeast",11.6,2013-04-03
2013,Apr,3,Chardonnay,-9.2,Black Sage,11.6,2013-04-03
2013,Apr,3,Chardonnay,-9.2,Naramata Bench,11.6,2013-04-03
2013,Apr,3,Cabernet Franc,-9.4,Black Sage,11.6,2013-04-03
2013,Apr,3,Cabernet Franc,-11.2,"Oliver, east",11.6,2013-04-03
2013,Apr,3,Cabernet Sauvignon,-10.8,"Osoyoos, northeast",11.6,2013-04-03
2013,Apr,3,Cabernet Sauvignon,-9.5,"Osoyoos, southeast ",11.6,2013-04-03
2013,Apr,3,Cabernet Sauvignon,-12.6,Black Sage,11.6,2013-04-03
2013,Apr,3,Chardonnay,-10.6,"Osoyoos, southeast ",11.6,2013-04-03
2013,Oct,25,Cabernet Sauvignon,-11.3,Black Sage,12.95,2013-10-25
2013,Oct,25,Cabernet Sauvignon,-12.9,"Osoyoos, northeast",12.95,2013-10-25
2013,Oct,25,Cabernet Sauvignon,-11.9,"Osoyoos, northeast",12.95,2013-10-25
2013,Oct,25,Cabernet Sauvignon,-11.8,"Osoyoos, southeast ",12.95,2013-10-25
2013,Oct,25,Cabernet Franc,-12.9,Black Sage,12.95,2013-10-25
2013,Oct,25,Cabernet Franc,-13.1,"Oliver, east",12.95,2013-10-25
2013,Oct,25,Merlot,-12.5,Black Sage,12.95,2013-10-25
2013,Oct,25,Pinot blanc,-13.6,Black Sage,12.95,2013-10-25
2013,Oct,25,Pinot blanc,-14.2,"Oliver, east",12.95,2013-10-25
2013,Oct,25,Pinot gris,-15.1,Black Sage,12.95,2013-10-25
2013,Oct,25,Pinot gris,-16,"Oliver, east",12.95,2013-10-25
2013,Oct,25,Pinot gris,-12.2,Naramata Bench,12.95,2013-10-25
2013,Oct,25,Pinot gris,-16.4,"OK Falls, east",12.95,2013-10-25
2013,Oct,25,Pinot gris,-13.9,"Oliver, east",12.95,2013-10-25
2013,Oct,25,Pinot noir,-14.6,Black Sage,12.95,2013-10-25
2013,Oct,25,Pinot noir,-14,Kelowna,12.95,2013-10-25
2013,Oct,25,Pinot noir,-14.6,"Osoyoos, northeast",12.95,2013-10-25
2013,Oct,25,Riesling,-13.4,Black Sage,12.95,2013-10-25
2013,Oct,25,Riesling,-11.8,West Kelowna,12.95,2013-10-25
2013,Oct,25,Riesling,-16.4,"Oliver, east",12.95,2013-10-25
2013,Oct,25,Sauvignon blanc,-12.1,Black Sage,12.95,2013-10-25
2013,Oct,25,Sauvignon blanc,-15.2,"Oliver, east",12.95,2013-10-25
2013,Oct,25,Sauvignon blanc,-12.9,"Oliver, east",12.95,2013-10-25
2013,Oct,25,Shiraz,-13.1,"Osoyoos, southeast ",12.95,2013-10-25
2013,Oct,25,Shiraz,-12.5,Black Sage,12.95,2013-10-25
2013,Oct,25,Shiraz,-11.3,"Osoyoos, northeast",12.95,2013-10-25
2013,Oct,25,Shiraz,-12.9,"Osoyoos, northeast",12.95,2013-10-25
2013,Oct,25,Chardonnay,-14.2,"OK Falls, east",12.95,2013-10-25
2013,Oct,25,Chardonnay,-14.4,"Oliver, east",12.95,2013-10-25
2013,Oct,25,Gewurztraminer,-13,"OK Falls, west",12.95,2013-10-25
2013,Oct,25,Gewurztraminer,-13.2,"Oliver, east",12.95,2013-10-25
2013,Oct,25,Merlot,-11.1,"Oliver, west",12.95,2013-10-25
2013,Oct,25,Merlot,-12.6,"Osoyoos, northeast",12.95,2013-10-25
2013,Oct,25,Chardonnay,-14.2,"Osoyoos, southeast ",12.95,2013-10-25
2013,Oct,25,Chardonnay,-13.1,Black Sage,12.95,2013-10-25
2013,Oct,25,Chardonnay,-13.6,Naramata Bench,12.95,2013-10-25
2013,Nov,8,Chardonnay,-19.4,"OK Falls, east",4,2013-11-08
2013,Nov,8,Chardonnay,-20.7,"Osoyoos, southeast ",4,2013-11-08
2013,Nov,8,Chardonnay,-19.1,Black Sage,4,2013-11-08
2013,Nov,8,Chardonnay,-18.9,Naramata Bench,4,2013-11-08
2013,Nov,8,Cabernet Franc,-17.7,Black Sage,4,2013-11-08
2013,Nov,8,Cabernet Franc,-18.2,"Oliver, east",4,2013-11-08
2013,Nov,8,Cabernet Sauvignon,-17,"Osoyoos, northeast",4,2013-11-08
2013,Nov,8,Cabernet Sauvignon,-15.8,"Osoyoos, northeast",4,2013-11-08
2013,Nov,8,Cabernet Sauvignon,-17.9,"Osoyoos, southeast ",4,2013-11-08
2013,Nov,8,Cabernet Sauvignon,-17.5,Black Sage,4,2013-11-08
2013,Nov,8,Pinot blanc,-19.3,Black Sage,4,2013-11-08
2013,Nov,8,Pinot blanc,-20.7,"Oliver, east",4,2013-11-08
2013,Nov,8,Pinot gris,-20,Black Sage,4,2013-11-08
2013,Nov,8,Pinot gris,-21.7,"Oliver, east",4,2013-11-08
2013,Nov,8,Pinot gris,-16.3,Naramata Bench,4,2013-11-08
2013,Nov,8,Pinot gris,-20.1,"OK Falls, east",4,2013-11-08
2013,Nov,8,Pinot gris,-19.5,"Oliver, east",4,2013-11-08
2013,Nov,8,Pinot noir,-19.3,Black Sage,4,2013-11-08
2013,Nov,8,Pinot noir,-20,Kelowna,4,2013-11-08
2013,Nov,8,Pinot noir,-20.6,"Osoyoos, northeast",4,2013-11-08
2013,Nov,8,Riesling,-21.5,Black Sage,4,2013-11-08
2013,Nov,8,Riesling,-17.9,West Kelowna,4,2013-11-08
2013,Nov,8,Riesling,-19.8,"Oliver, east",4,2013-11-08
2013,Nov,8,Sauvignon blanc,-17.3,Black Sage,4,2013-11-08
2013,Nov,8,Sauvignon blanc,-18.9,"Oliver, east",4,2013-11-08
2013,Nov,8,Sauvignon blanc,-19.9,"Oliver, east",4,2013-11-08
2013,Nov,8,Shiraz,-17.1,"Osoyoos, southeast ",4,2013-11-08
2013,Nov,8,Shiraz,-16.2,Black Sage,4,2013-11-08
2013,Nov,8,Shiraz,-15.2,"Osoyoos, northeast",4,2013-11-08
2013,Nov,8,Shiraz,-16,"Osoyoos, northeast",4,2013-11-08
2013,Nov,8,Merlot,-13.8,"Oliver, west",4,2013-11-08
2013,Nov,8,Chardonnay,-19,"Oliver, east",4,2013-11-08
2013,Nov,8,Gewurztraminer,-19.2,"OK Falls, west",4,2013-11-08
2013,Nov,8,Gewurztraminer,-19.9,"Oliver, east",4,2013-11-08
2013,Nov,8,Merlot,-17.9,"Osoyoos, northeast",4,2013-11-08
2013,Nov,8,Merlot,-19.5,Black Sage,4,2013-11-08
2013,Nov,22,Cabernet Franc,-22.4,Black Sage,-5.45,2013-11-22
2013,Nov,22,Chardonnay,-22.4,Black Sage,-5.45,2013-11-22
2013,Nov,22,Chardonnay,-22,Naramata Bench,-5.45,2013-11-22
2013,Nov,22,Chardonnay,-23.8,"OK Falls, east",-5.45,2013-11-22
2013,Nov,22,Chardonnay,-22.8,"Oliver, east",-5.45,2013-11-22
2013,Nov,22,Gewurztraminer,-22,"OK Falls, west",-5.45,2013-11-22
2013,Nov,22,Gewurztraminer,-22,"Oliver, east",-5.45,2013-11-22
2013,Nov,22,Merlot,-19.3,"Oliver, west",-5.45,2013-11-22
2013,Nov,22,Cabernet Franc,-22.6,"Oliver, east",-5.45,2013-11-22
2013,Nov,22,Cabernet Sauvignon,-22.3,"Osoyoos, northeast",-5.45,2013-11-22
2013,Nov,22,Cabernet Sauvignon,-21.7,"Osoyoos, northeast",-5.45,2013-11-22
2013,Nov,22,Cabernet Sauvignon,-23.2,"Osoyoos, southeast ",-5.45,2013-11-22
2013,Nov,22,Cabernet Sauvignon,-21.3,Black Sage,-5.45,2013-11-22
2013,Nov,22,Chardonnay,-23.5,"Osoyoos, southeast ",-5.45,2013-11-22
2013,Nov,22,Pinot gris,-24,"OK Falls, east",-5.45,2013-11-22
2013,Nov,22,Pinot gris,-22.2,"Oliver, east",-5.45,2013-11-22
2013,Nov,22,Pinot noir,-23.7,Black Sage,-5.45,2013-11-22
2013,Nov,22,Pinot noir,-22.6,Kelowna,-5.45,2013-11-22
2013,Nov,22,Pinot noir,-23,"Osoyoos, northeast",-5.45,2013-11-22
2013,Nov,22,Riesling,-22.8,Black Sage,-5.45,2013-11-22
2013,Nov,22,Riesling,-20.7,West Kelowna,-5.45,2013-11-22
2013,Nov,22,Riesling,-23.1,"Oliver, east",-5.45,2013-11-22
2013,Nov,22,Sauvignon blanc,-21.4,Black Sage,-5.45,2013-11-22
2013,Nov,22,Sauvignon blanc,-22.5,"Oliver, east",-5.45,2013-11-22
2013,Nov,22,Sauvignon blanc,-22.9,"Oliver, east",-5.45,2013-11-22
2013,Nov,22,Shiraz,-22.7,"Osoyoos, southeast ",-5.45,2013-11-22
2013,Nov,22,Shiraz,-20.2,Black Sage,-5.45,2013-11-22
2013,Nov,22,Shiraz,-20.4,"Osoyoos, northeast",-5.45,2013-11-22
2013,Nov,22,Shiraz,-18.8,"Osoyoos, northeast",-5.45,2013-11-22
2013,Nov,22,Pinot blanc,-24.5,Black Sage,-5.45,2013-11-22
2013,Nov,22,Pinot blanc,-22.7,"Oliver, east",-5.45,2013-11-22
2013,Nov,22,Merlot,-21.3,"Osoyoos, northeast",-5.45,2013-11-22
2013,Nov,22,Merlot,-22.4,Black Sage,-5.45,2013-11-22
2013,Nov,22,Pinot gris,-21.8,Naramata Bench,-5.45,2013-11-22
2013,Nov,22,Pinot gris,-23.8,Black Sage,-5.45,2013-11-22
2013,Nov,22,Pinot gris,-25.1,"Oliver, east",-5.45,2013-11-22
2013,Dec,6,Cabernet Franc,-24.4,"Oliver, east",-8.75,2013-12-06
2013,Dec,6,Cabernet Franc,-23.8,Black Sage,-8.75,2013-12-06
2013,Dec,6,Cabernet Sauvignon,-24.2,Black Sage,-8.75,2013-12-06
2013,Dec,6,Cabernet Sauvignon,-23.9,"Osoyoos, northeast",-8.75,2013-12-06
2013,Dec,6,Cabernet Sauvignon,-23.5,"Osoyoos, northeast",-8.75,2013-12-06
2013,Dec,6,Cabernet Sauvignon,-24.1,"Osoyoos, southeast ",-8.75,2013-12-06
2013,Dec,6,Merlot,-22,"Oliver, west",-8.75,2013-12-06
2013,Dec,6,Merlot,-22.3,"Osoyoos, northeast",-8.75,2013-12-06
2013,Dec,6,Merlot,-23.3,Black Sage,-8.75,2013-12-06
2013,Dec,6,Pinot blanc,-23,Black Sage,-8.75,2013-12-06
2013,Dec,6,Pinot blanc,-23.1,"Oliver, east",-8.75,2013-12-06
2013,Dec,6,Pinot gris,-24.3,Black Sage,-8.75,2013-12-06
2013,Dec,6,Chardonnay,-25.3,"Osoyoos, southeast ",-8.75,2013-12-06
2013,Dec,6,Chardonnay,-24.3,Black Sage,-8.75,2013-12-06
2013,Dec,6,Chardonnay,-22.4,Naramata Bench,-8.75,2013-12-06
2013,Dec,6,Chardonnay,-24.6,"OK Falls, east",-8.75,2013-12-06
2013,Dec,6,Chardonnay,-23.7,"Oliver, east",-8.75,2013-12-06
2013,Dec,6,Gewurztraminer,-22.8,"OK Falls, west",-8.75,2013-12-06
2013,Dec,6,Gewurztraminer,-23.2,"Oliver, east",-8.75,2013-12-06
2013,Dec,6,Riesling,-25.1,Black Sage,-8.75,2013-12-06
2013,Dec,6,Riesling,-23.3,West Kelowna,-8.75,2013-12-06
2013,Dec,6,Riesling,-22.6,"Oliver, east",-8.75,2013-12-06
2013,Dec,6,Sauvignon blanc,-23.2,Black Sage,-8.75,2013-12-06
2013,Dec,6,Sauvignon blanc,-23.5,"Oliver, east",-8.75,2013-12-06
2013,Dec,6,Sauvignon blanc,-24.1,"Oliver, east",-8.75,2013-12-06
2013,Dec,6,Shiraz,-23.8,"Osoyoos, southeast ",-8.75,2013-12-06
2013,Dec,6,Shiraz,-22.9,Black Sage,-8.75,2013-12-06
2013,Dec,6,Shiraz,-21.6,"Osoyoos, northeast",-8.75,2013-12-06
2013,Dec,6,Shiraz,-21.4,"Osoyoos, northeast",-8.75,2013-12-06
2013,Dec,6,Pinot gris,-23.6,"Oliver, east",-8.75,2013-12-06
2013,Dec,6,Pinot noir,-25.1,Black Sage,-8.75,2013-12-06
2013,Dec,6,Pinot noir,-23.7,Kelowna,-8.75,2013-12-06
2013,Dec,6,Pinot noir,-23.2,"Osoyoos, northeast",-8.75,2013-12-06
2013,Dec,6,Pinot gris,-24.9,"OK Falls, east",-8.75,2013-12-06
2013,Dec,6,Pinot gris,-22,"Oliver, east",-8.75,2013-12-06
2013,Dec,6,Pinot gris,-22.7,Naramata Bench,-8.75,2013-12-06
2013,Dec,20,Cabernet Sauvignon,-23.1,Black Sage,-4.45,2013-12-20
2013,Dec,20,Cabernet Sauvignon,-22.5,"Osoyoos, southeast ",-4.45,2013-12-20
2013,Dec,20,Chardonnay,-24.4,"OK Falls, east",-4.45,2013-12-20
2013,Dec,20,Chardonnay,-24.6,"Osoyoos, southeast ",-4.45,2013-12-20
2013,Dec,20,Chardonnay,-24.4,Black Sage,-4.45,2013-12-20
2013,Dec,20,Chardonnay,-23.1,Naramata Bench,-4.45,2013-12-20
2013,Dec,20,Cabernet Franc,-23.9,Black Sage,-4.45,2013-12-20
2013,Dec,20,Cabernet Franc,-24.1,"Oliver, east",-4.45,2013-12-20
2013,Dec,20,Cabernet Sauvignon,-22.8,"Osoyoos, northeast",-4.45,2013-12-20
2013,Dec,20,Cabernet Sauvignon,-23.1,"Osoyoos, northeast",-4.45,2013-12-20
2013,Dec,20,Pinot blanc,-24.4,"Oliver, east",-4.45,2013-12-20
2013,Dec,20,Pinot gris,-25.2,Black Sage,-4.45,2013-12-20
2013,Dec,20,Pinot gris,-25.3,"Oliver, east",-4.45,2013-12-20
2013,Dec,20,Pinot gris,-23.9,Naramata Bench,-4.45,2013-12-20
2013,Dec,20,Pinot gris,-25.3,"OK Falls, east",-4.45,2013-12-20
2013,Dec,20,Pinot gris,-23.4,"Oliver, east",-4.45,2013-12-20
2013,Dec,20,Chardonnay,-24,"Oliver, east",-4.45,2013-12-20
2013,Dec,20,Gewurztraminer,-22.9,"OK Falls, west",-4.45,2013-12-20
2013,Dec,20,Gewurztraminer,-22.7,"Oliver, east",-4.45,2013-12-20
2013,Dec,20,Merlot,-20.8,"Oliver, west",-4.45,2013-12-20
2013,Dec,20,Merlot,-23.1,"Osoyoos, northeast",-4.45,2013-12-20
2013,Dec,20,Merlot,-22.3,Black Sage,-4.45,2013-12-20
2013,Dec,20,Pinot blanc,-23.4,Black Sage,-4.45,2013-12-20
2013,Dec,20,Sauvignon blanc,-21.8,Black Sage,-4.45,2013-12-20
2013,Dec,20,Sauvignon blanc,-23.1,"Oliver, east",-4.45,2013-12-20
2013,Dec,20,Sauvignon blanc,-23.1,"Oliver, east",-4.45,2013-12-20
2013,Dec,20,Shiraz,-23.7,"Osoyoos, southeast ",-4.45,2013-12-20
2013,Dec,20,Shiraz,-23.2,Black Sage,-4.45,2013-12-20
2013,Dec,20,Shiraz,-21.9,"Osoyoos, northeast",-4.45,2013-12-20
2013,Dec,20,Shiraz,-21,"Osoyoos, northeast",-4.45,2013-12-20
2013,Dec,20,Riesling,-24.1,Black Sage,-4.45,2013-12-20
2013,Dec,20,Pinot noir,-24.2,Black Sage,-4.45,2013-12-20
2013,Dec,20,Pinot noir,-24.4,Kelowna,-4.45,2013-12-20
2013,Dec,20,Pinot noir,-24.4,"Osoyoos, northeast",-4.45,2013-12-20
2013,Dec,20,Riesling,-22.2,West Kelowna,-4.45,2013-12-20
2013,Dec,20,Riesling,-22,"Oliver, east",-4.45,2013-12-20
2014,Jan,3,Cabernet Franc,-23.5,Black Sage,1.2,2014-01-03
2014,Jan,3,Chardonnay,-23,Black Sage,1.2,2014-01-03
2014,Jan,3,Chardonnay,-22.9,Naramata Bench,1.2,2014-01-03
2014,Jan,3,Chardonnay,-21.9,"OK Falls, east",1.2,2014-01-03
2014,Jan,3,Chardonnay,-23.1,"Oliver, east",1.2,2014-01-03
2014,Jan,3,Gewurztraminer,-22.5,"Oliver, east",1.2,2014-01-03
2014,Jan,3,Merlot,-19.2,"Oliver, west",1.2,2014-01-03
2014,Jan,3,Cabernet Franc,-23.4,"Oliver, east",1.2,2014-01-03
2014,Jan,3,Cabernet Sauvignon,-22.3,"Osoyoos, northeast",1.2,2014-01-03
2014,Jan,3,Cabernet Sauvignon,-22.7,"Osoyoos, northeast",1.2,2014-01-03
2014,Jan,3,Cabernet Sauvignon,-23.2,"Osoyoos, southeast ",1.2,2014-01-03
2014,Jan,3,Cabernet Sauvignon,-22.5,Black Sage,1.2,2014-01-03
2014,Jan,3,Chardonnay,-24.4,"Osoyoos, southeast ",1.2,2014-01-03
2014,Jan,3,Pinot gris,-21.8,Naramata Bench,1.2,2014-01-03
2014,Jan,3,Pinot gris,-23.4,"OK Falls, east",1.2,2014-01-03
2014,Jan,3,Pinot gris,-22.2,"Oliver, east",1.2,2014-01-03
2014,Jan,3,Pinot noir,-24.1,Black Sage,1.2,2014-01-03
2014,Jan,3,Pinot noir,-23.1,Kelowna,1.2,2014-01-03
2014,Jan,3,Pinot noir,-23.6,"Osoyoos, northeast",1.2,2014-01-03
2014,Jan,3,Riesling,-24,Black Sage,1.2,2014-01-03
2014,Jan,3,Merlot,-22.2,"Osoyoos, northeast",1.2,2014-01-03
2014,Jan,3,Merlot,-23.2,Black Sage,1.2,2014-01-03
2014,Jan,3,Pinot blanc,-22.8,Black Sage,1.2,2014-01-03
2014,Jan,3,Pinot blanc,-22.2,"Oliver, east",1.2,2014-01-03
2014,Jan,3,Pinot gris,-23.8,Black Sage,1.2,2014-01-03
2014,Jan,3,Pinot gris,-24.4,"Oliver, east",1.2,2014-01-03
2014,Jan,3,Shiraz,-21.1,"Osoyoos, northeast",1.2,2014-01-03
2014,Jan,3,Shiraz,-21.1,"Osoyoos, northeast",1.2,2014-01-03
2014,Jan,3,Sauvignon blanc,-21.6,Black Sage,1.2,2014-01-03
2014,Jan,3,Sauvignon blanc,-22.1,"Oliver, east",1.2,2014-01-03
2014,Jan,3,Riesling,-22.3,West Kelowna,1.2,2014-01-03
2014,Jan,3,Riesling,-22.4,"Oliver, east",1.2,2014-01-03
2014,Jan,3,Shiraz,-21.8,Black Sage,1.2,2014-01-03
2014,Jan,3,Sauvignon blanc,-21.9,"Oliver, east",1.2,2014-01-03
2014,Jan,3,Shiraz,-23.5,"Osoyoos, southeast ",1.2,2014-01-03
2014,Jan,17,Cabernet Franc,-22.9,"Oliver, east",-0.45,2014-01-17
2014,Jan,17,Cabernet Franc,-22.6,Black Sage,-0.45,2014-01-17
2014,Jan,17,Cabernet Sauvignon,-21.8,Black Sage,-0.45,2014-01-17
2014,Jan,17,Cabernet Sauvignon,-22.6,"Osoyoos, northeast",-0.45,2014-01-17
2014,Jan,17,Cabernet Sauvignon,-22,"Osoyoos, northeast",-0.45,2014-01-17
2014,Jan,17,Cabernet Sauvignon,-22.9,"Osoyoos, southeast ",-0.45,2014-01-17
2014,Jan,17,Merlot,-21.7,"Oliver, west",-0.45,2014-01-17
2014,Jan,17,Merlot,-22.3,"Osoyoos, northeast",-0.45,2014-01-17
2014,Jan,17,Merlot,-22.8,Black Sage,-0.45,2014-01-17
2014,Jan,17,Pinot blanc,-23,Black Sage,-0.45,2014-01-17
2014,Jan,17,Pinot blanc,-23.1,"Oliver, east",-0.45,2014-01-17
2014,Jan,17,Pinot gris,-24.4,Black Sage,-0.45,2014-01-17
2014,Jan,17,Chardonnay,-23.8,"Osoyoos, southeast ",-0.45,2014-01-17
2014,Jan,17,Chardonnay,-22.6,Black Sage,-0.45,2014-01-17
2014,Jan,17,Chardonnay,-22.3,Naramata Bench,-0.45,2014-01-17
2014,Jan,17,Chardonnay,-22.9,"OK Falls, east",-0.45,2014-01-17
2014,Jan,17,Chardonnay,-23.5,"Oliver, east",-0.45,2014-01-17
2014,Jan,17,Gewurztraminer,-22,"Oliver, east",-0.45,2014-01-17
2014,Jan,17,Riesling,-23.7,Black Sage,-0.45,2014-01-17
2014,Jan,17,Riesling,-21.7,West Kelowna,-0.45,2014-01-17
2014,Jan,17,Riesling,-23.2,"Oliver, east",-0.45,2014-01-17
2014,Jan,17,Sauvignon blanc,-21.5,Black Sage,-0.45,2014-01-17
2014,Jan,17,Sauvignon blanc,-22,"Oliver, east",-0.45,2014-01-17
2014,Jan,17,Sauvignon blanc,-22.9,"Oliver, east",-0.45,2014-01-17
2014,Jan,17,Pinot gris,-24.7,"Oliver, east",-0.45,2014-01-17
2014,Jan,17,Pinot gris,-22.6,Naramata Bench,-0.45,2014-01-17
2014,Jan,17,Pinot gris,-23.7,"OK Falls, east",-0.45,2014-01-17
2014,Jan,17,Pinot gris,-22.6,"Oliver, east",-0.45,2014-01-17
2014,Jan,17,Pinot noir,-23.7,Black Sage,-0.45,2014-01-17
2014,Jan,17,Pinot noir,-22.9,Kelowna,-0.45,2014-01-17
2014,Jan,17,Pinot noir,-24.4,"Osoyoos, northeast",-0.45,2014-01-17
2014,Jan,17,Shiraz,-21.7,Black Sage,-0.45,2014-01-17
2014,Jan,17,Shiraz,-21,"Osoyoos, northeast",-0.45,2014-01-17
2014,Jan,17,Shiraz,-21.8,"Osoyoos, northeast",-0.45,2014-01-17
2014,Jan,17,Shiraz,-24,"Osoyoos, southeast ",-0.45,2014-01-17
2014,Jan,31,Cabernet Sauvignon,-22.3,"Osoyoos, northeast",-4.5,2014-01-31
2014,Jan,31,Cabernet Sauvignon,-23.5,"Osoyoos, southeast ",-4.5,2014-01-31
2014,Jan,31,Cabernet Sauvignon,-23.1,Black Sage,-4.5,2014-01-31
2014,Jan,31,Chardonnay,-23.7,"Osoyoos, southeast ",-4.5,2014-01-31
2014,Jan,31,Chardonnay,-23.2,Black Sage,-4.5,2014-01-31
2014,Jan,31,Chardonnay,-23.2,Naramata Bench,-4.5,2014-01-31
2014,Jan,31,Chardonnay,-24,"OK Falls, east",-4.5,2014-01-31
2014,Jan,31,Merlot,-22.8,"Osoyoos, northeast",-4.5,2014-01-31
2014,Jan,31,Merlot,-23,Black Sage,-4.5,2014-01-31
2014,Jan,31,Pinot blanc,-24.3,Black Sage,-4.5,2014-01-31
2014,Jan,31,Pinot blanc,-24.1,"Oliver, east",-4.5,2014-01-31
2014,Jan,31,Pinot gris,-22,Black Sage,-4.5,2014-01-31
2014,Jan,31,Pinot gris,-23.3,"Oliver, east",-4.5,2014-01-31
2014,Jan,31,Pinot gris,-23.3,Naramata Bench,-4.5,2014-01-31
2014,Jan,31,Pinot gris,-23.6,"OK Falls, east",-4.5,2014-01-31
2014,Jan,31,Pinot gris,-24.4,"Oliver, east",-4.5,2014-01-31
2014,Jan,31,Chardonnay,-23.1,"Oliver, east",-4.5,2014-01-31
2014,Jan,31,Gewurztraminer,-23.2,"OK Falls, west",-4.5,2014-01-31
2014,Jan,31,Gewurztraminer,-22.7,"Oliver, east",-4.5,2014-01-31
2014,Jan,31,Merlot,-21.4,"Oliver, west",-4.5,2014-01-31
